id,revenue
4264,654490175.6808746
4265,7395847.59130517
4266,21202377.066543434
4267,6538597.476441133
4268,105017743.71830693
4269,2969777.1799510326
4270,418253958.0894637
4271,18460043.171837546
4272,41658.09176625633
4273,250084382.32286072
4274,35922774.46404302
4275,1351539.4935717343
4276,16187737.286896644
4277,45035363.77756168
4278,51334464.31239354
4279,66014321.59387872
4280,396503.1810118294
4281,787187.7112993678
4282,19141983.742910206
4283,228480.75162585505
4284,1591169.9492174182
4285,111692.17642424048
4286,542875845.9541564
4287,14708309.043585932
4288,38915864.01541578
4289,25063686.41513182
4290,118516563.6149158
4291,20337761.552132297
4292,1607219.0274145158
4293,3663857.1500194166
4294,137739527.638854
4295,53581165.10543323
4296,56202916.7166299
4297,18384500.532778677
4298,2633592.30326956
4299,15253754.988785287
4300,41246119.740030766
4301,360802.77492615423
4302,11442097.036205312
4303,1476804.9042813324
4304,7676241.966497399
4305,7194902.868856449
4306,4802877.720296023
4307,2606.0742207923104
4308,193603.5778594225
4309,41981522.34396122
4310,903620.4243240871
4311,2209142.5625137365
4312,96850577.72557865
4313,240844025.6600448
4314,4126949.401783033
4315,228358826.0561256
4316,354452454.6223288
4317,965266.6599845487
4318,45447123.34795585
4319,332809.7383774046
4320,2554677.4918733286
4321,91078208.2050287
4322,3953497.3563296343
4323,8440124.050371617
4324,13874085.077265957
4325,4923776.373619089
4326,10165344.599042155
4327,9136419.622847982
4328,901394.5839947094
4329,7118.497264549406
4330,123224299.98696728
4331,30483828.92019325
4332,40792160.27227171
4333,262455.62292983517
4334,36611310.51591842
4335,155067980.55818215
4336,17583027.53276507
4337,2430.9985543240778
4338,370004020.97169733
4339,64691276.42505711
4340,1939740.8688277903
4341,13757515.625583384
4342,1749286.8230503718
4343,80367131.80627404
4344,1223762.2735085515
4345,959837.849303911
4346,112183502.574679
4347,114792612.09440553
4348,698755.7206764204
4349,153890646.71772924
4350,1755970.770864566
4351,78543995.97053874
4352,3977557.6352810366
4353,79741762.00350201
4354,8854494.339591954
4355,32021829.039477702
4356,317050.2157599052
4357,48490689.48244023
4358,3762592.8979696296
4359,26500604.054970056
4360,20677088.99236368
4361,18175524.246700946
4362,6064099.613905322
4363,32158423.094821237
4364,29780644.293131303
4365,556432.0591333181
4366,12648238.649286877
4367,35022346.49130522
4368,49933210.657067195
4369,100622029.46918458
4370,202912641.7886405
4371,23682601.87297868
4372,9430575.507659284
4373,14013592.712425895
4374,18364800.29410723
4375,3994529.8493735776
4376,162410.77103514466
4377,11533117.42299074
4378,94020196.11945815
4379,48221313.62308822
4380,71056097.51402628
4381,66043163.42980034
4382,253271279.63611
4383,142043213.6460167
4384,57798862.01235646
4385,895260.6022699062
4386,75050053.57150413
4387,28660053.989349313
4388,12622983.146946087
4389,209805487.52915013
4390,8587831.796163311
4391,1045169.9626643396
4392,52586045.58313067
4393,28334168.271590278
4394,24451912.45121198
4395,39000121.498681284
4396,89682961.62457407
4397,59000468.52578535
4398,92831585.72599526
4399,315971.4915986117
4400,555685.1084749186
4401,2908218.425044777
4402,3311662.7218189603
4403,8383865.040085645
4404,15328144.73360838
4405,14853579.662481012
4406,148589.59938588648
4407,2942495.757243674
4408,205047.54901105035
4409,1035703.3837335184
4410,24485421.463245563
4411,3543042.3571411106
4412,19230489.356816113
4413,52735332.88118406
4414,175632.43896851264
4415,787957.4354301045
4416,186200.198613143
4417,146681736.60765633
4418,84328.15499282074
4419,35787981.95660901
4420,288778645.1670621
4421,1185814.724595806
4422,1469190.5253319894
4423,2379274.8217118024
4424,47605.68321644953
4425,2301103.164204554
4426,1589730.8616192818
4427,80806489.50452472
4428,141431.14119060905
4429,2860955.3452772573
4430,53813.19299027987
4431,56323.81420592769
4432,221321081.53877452
4433,337685873.4560566
4434,226114434.6792611
4435,11405322.829975637
4436,12370607.039007762
4437,1317818.0369397698
4438,180860.0410489037
4439,6569053.06144791
4440,685300.5271128152
4441,30410095.064120516
4442,58705.93805013553
4443,842406.9023715189
4444,57568.864217652605
4445,9154082.421445524
4446,1693641.1039817745
4447,270389742.4107802
4448,708789.661376904
4449,27806713.267900784
4450,94202446.80342369
4451,626998283.5935767
4452,11636203.579904912
4453,295421.3536703636
4454,99302.11144845744
4455,1346711.6945284507
4456,114848468.08114803
4457,15733737.9504945
4458,97358607.45034909
4459,111071294.32848033
4460,33953.62857921586
4461,61942857.17468531
4462,7998320.568780353
4463,222207.2280374548
4464,45398422.16730641
4465,1175046.142082505
4466,1867442.7045834085
4467,9181029.959895646
4468,234119.62063553373
4469,5130851.037314164
4470,25906138.59473396
4471,190082.5465693204
4472,187417159.5975622
4473,1284442.5350058351
4474,6156437.641313435
4475,3664030.461561825
4476,30314.10123811698
4477,89027942.57008156
4478,1425232.1279975967
4479,281662.65028646035
4480,48690980.590220116
4481,10664080.00683464
4482,9120685.175735537
4483,6060729.763108663
4484,301820.1008944947
4485,58659583.24133112
4486,87384076.1756798
4487,14540786.477551144
4488,123128875.47777598
4489,24917405.601578888
4490,323438.99372724106
4491,110194742.62885001
4492,35668808.62206602
4493,372366.122017308
4494,9358793.15756423
4495,8003225.405999953
4496,85677252.04743062
4497,18309204.327779263
4498,49966561.7634496
4499,192835.86057701198
4500,222543216.0115749
4501,142510748.5196802
4502,54436902.8046328
4503,266288717.1177181
4504,7023361.263571951
4505,47884.10029452434
4506,19913640.931556255
4507,422627.1433339681
4508,188573.8821450983
4509,1232263.526616593
4510,3783487.1547274636
4511,138894061.89170602
4512,32041.520928005935
4513,26784034.55159138
4514,6261792.2006323235
4515,183662346.67238542
4516,3249124.0852366984
4517,2409630.327985916
4518,146839182.40609056
4519,37285953.24379739
4520,4275188.059528457
4521,23880808.152033396
4522,191297011.51047975
4523,16771129.39925354
4524,20216165.174534366
4525,1286567.6605434064
4526,451512.3751156345
4527,12509479.87391984
4528,2688033.900858014
4529,1495874.9376869018
4530,16399031.328842921
4531,3022166.749251523
4532,7422593.773840552
4533,29115757.49838124
4534,1139534.6398635947
4535,52103244.23403444
4536,5301484.772875468
4537,9129630.754962657
4538,19051319.89457179
4539,253558.35375816457
4540,165787709.25642034
4541,5718585.428903862
4542,42887040.04175475
4543,16273989.833404006
4544,33107499.5350979
4545,220381.58526132174
4546,175439.4366196911
4547,1669756.2642417864
4548,654523.2706211773
4549,724815.5807137106
4550,14682975.3158032
4551,465159527.83516043
4552,52522956.55367853
4553,807704.4647255968
4554,415373511.4741643
4555,2178.612358853496
4556,8920978.95809793
4557,33436469.099223636
4558,5142123.610448427
4559,73670712.5523369
4560,66710974.87927205
4561,13210679.026495244
4562,798721.2741082275
4563,178962605.86618036
4564,1467.8562936737476
4565,702949.2139939157
4566,16218265.816357862
4567,19458148.48705939
4568,1709171.001860506
4569,17200008.060170062
4570,3003675.930801067
4571,2029451.813811766
4572,31415260.72328714
4573,14614184.774615208
4574,11017.763559115167
4575,375103.9494706578
4576,3280630.200994123
4577,8844324.0060865
4578,14026010.758056037
4579,1680675.511798743
4580,140237095.6571175
4581,1123509.90907267
4582,55871071.41409958
4583,181583696.37127835
4584,269728.97196742636
4585,62690383.188476086
4586,8789345.27770572
4587,1427945.287504539
4588,108993271.32390444
4589,427251.46390020987
4590,818509443.0287782
4591,47075630.87557846
4592,100447.31995625948
4593,69733.17384633317
4594,21133920.093566425
4595,548395258.1615603
4596,424670937.11695343
4597,13832990.744159952
4598,309271416.1761138
4599,18766451.226550028
4600,4845263.42482869
4601,56790833.557926774
4602,12194586.000608182
4603,23338677.034556773
4604,23109019.513643928
4605,298191515.7669077
4606,110809814.23741227
4607,17945344.493646827
4608,6333061.111520965
4609,26180461.302351695
4610,107153374.21596853
4611,4921936.094206356
4612,10972179.311716102
4613,43326290.54819146
4614,7119653.5083429245
4615,6753920.489889692
4616,59628.33446635174
4617,26130709.22524438
4618,169976.58557996622
4619,4170176.1376391947
4620,1064728.3570468558
4621,260591225.85990945
4622,1765089.3555539334
4623,5474363.400309947
4624,20373.8724997308
4625,10299725.895833157
4626,5887408.860630348
4627,15405858.366110034
4628,415076.83289875445
4629,1266443.392486733
4630,7407860.0934153395
4631,11981181.920206914
4632,4113139.5983540583
4633,970420.8976022328
4634,46795.70102143747
4635,723465.1793583798
4636,132456852.66173175
4637,2409747.912781539
4638,2678087.6186325997
4639,440401.56385085796
4640,20121634.665344562
4641,2082473.5842834832
4642,95937128.86939535
4643,65415148.33713493
4644,1737447.0767505437
4645,160140.3749897838
4646,778762367.3931013
4647,754633.5216581591
4648,6788725.546887478
4649,67017661.98005524
4650,150765978.3621049
4651,48037068.83435751
4652,275714492.26087976
4653,93002.62808379723
4654,99730132.25421633
4655,21074460.157160636
4656,8479973.908168774
4657,888239.8674382478
4658,17141760.93588251
4659,1817477.4773371983
4660,2711711.0666317693
4661,16585001.245945936
4662,19523105.223334517
4663,8563769.049950266
4664,2820524.6077980776
4665,45427501.05007433
4666,6658049.269576817
4667,118434064.12119238
4668,44179.26925532354
4669,515641.53217290866
4670,16695122.319189103
4671,1465483.449449508
4672,133605.0441223276
4673,12469211.647763493
4674,256777.93544635875
4675,2501853.317900164
4676,1740479.120643717
4677,206228.42481520426
4678,3703093.0429672236
4679,55121.055216086934
4680,46288.31695189891
4681,10680840.944365593
4682,3751503.9382523536
4683,177572.29823114607
4684,112120.18996442122
4685,45988185.67180594
4686,1227506.8501560634
4687,1557220.5847462486
4688,45207152.31610936
4689,14950591.851608308
4690,8730638.838738594
4691,7840727.563533711
4692,9111533.955130914
4693,1037940.6010431556
4694,8391372.388097292
4695,6767762.969951183
4696,21771459.007169336
4697,85798695.9080367
4698,25873239.24343119
4699,1097361.634132015
4700,121262480.10117923
4701,323172438.92407703
4702,4807938.758320934
4703,11987718.389593586
4704,18005906.946867656
4705,40028804.52003421
4706,59128756.90868362
4707,178003.07520294358
4708,10356230.15833392
4709,1404.4218206145472
4710,220185472.14715827
4711,7368678.45540879
4712,11148936.428653369
4713,241840682.71732578
4714,1791083.841605476
4715,54524.84014776523
4716,249852.33447271565
4717,3901345.923456182
4718,7234821.5832445165
4719,216306937.42520845
4720,2252957.777200604
4721,661707.8005139579
4722,134522918.2472289
4723,2000476.5160386271
4724,120384236.86775012
4725,2778869.3937696265
4726,11123232.765915958
4727,16443011.273763321
4728,5312974.353390933
4729,36101061.16197762
4730,38553.7171137559
4731,44438723.572294205
4732,530882108.7897586
4733,243213.19996096342
4734,170807670.2935883
4735,7910624.009801289
4736,48878440.712457456
4737,74912943.87502326
4738,10863631.834243929
4739,37353618.47398535
4740,1161274471.2092142
4741,323880.0399065673
4742,250465588.12211516
4743,674.5830445856585
4744,226952.69307883034
4745,533758436.588568
4746,30651329.635010194
4747,14173154.836806364
4748,140692750.3458023
4749,5084006.605642124
4750,1392487.7122567084
4751,14379748.251918042
4752,169071.15396741426
4753,9297948.308313018
4754,528938712.3975011
4755,10264136.320961708
4756,22422760.52499464
4757,149948500.93059364
4758,325356003.60208404
4759,217731749.46032768
4760,565410.6666267582
4761,5306095.550376997
4762,2301408.628561047
4763,763543.7910404799
4764,354664688.99376583
4765,23579494.764175355
4766,146421253.3560846
4767,31736857.870777745
4768,89339525.65333322
4769,9314586.258788388
4770,116470358.73965906
4771,27253997.873160075
4772,8854912.048376275
4773,16704650.349389648
4774,4548269.175971214
4775,40030.36047050594
4776,461650.0791737593
4777,98428366.55540343
4778,30846227.3021711
4779,331451.44427857123
4780,182760140.81306222
4781,111198.89703344226
4782,25210267.091103513
4783,9539768.623962782
4784,9341093.392288564
4785,14495119.483924665
4786,80357769.01374334
4787,123288018.31954695
4788,4929824.499279972
4789,591904.8790875812
4790,83635169.60882668
4791,276328.06948554574
4792,5069616.586063897
4793,26054075.437975716
4794,145343.07328031966
4795,396183.9541941295
4796,6409607.959837291
4797,777073141.5071719
4798,100763288.57273428
4799,3585427.890003948
4800,22624935.467967596
4801,38296.74379084096
4802,16734889.233373446
4803,1032915.6666682826
4804,350383.02768123447
4805,245965.1817376474
4806,637429.1817716724
4807,3407161.281407983
4808,286495.6410515388
4809,214693978.69820952
4810,35847.79813894932
4811,14842589.52558107
4812,185079662.47386357
4813,59002489.67857684
4814,187588.36317649484
4815,33883146.89025765
4816,14072852.43349188
4817,13398446.081895767
4818,20624758.902480263
4819,595652.2142087416
4820,30388619.988055285
4821,64142.44588953266
4822,5263454.916735431
4823,7033348.687411103
4824,143553427.83593696
4825,15429253.566358464
4826,2796687.419032131
4827,105222215.6266512
4828,15587015.686556514
4829,26802684.136872757
4830,9080461.257466061
4831,61947386.042576134
4832,2676488.652710856
4833,19527060.527890485
4834,1779583.9062671785
4835,33682561.61382722
4836,5252091.296975207
4837,453594641.3406161
4838,69599466.13274586
4839,113.86416932361414
4840,305402010.31558096
4841,301824.1237879737
4842,78107380.27103108
4843,56745197.998997815
4844,3538613.9407362393
4845,11117193.936931433
4846,8343930.187175839
4847,311808317.3350159
4848,106305052.82232676
4849,335339392.2328606
4850,66643938.04420267
4851,231577.72321357552
4852,1946185.6414538901
4853,34992364.39715929
4854,15492419.333378464
4855,38919502.66050592
4856,14888413.176587552
4857,19895853.91434015
4858,22203139.849945277
4859,1517493.7900665507
4860,299135990.4714556
4861,104050671.65757345
4862,188794872.69730684
4863,157802098.69531837
4864,81486008.0315844
4865,19411046.129103057
4866,10870986.188192913
4867,56956699.79160036
4868,27987533.931701053
4869,1385299.6720519264
4870,4153476.707219037
4871,27891899.49821771
4872,513597.0955017922
4873,1077926.8902180449
4874,107126000.06632209
4875,25146444.78077107
4876,12704888.267521016
4877,15751719.01626088
4878,1145513.167198445
4879,13434969.438519469
4880,14791447.118675446
4881,741333.560058082
4882,7467852.520942878
4883,38159940.36927114
4884,68124802.6563433
4885,6500169.431379165
4886,44586010.303875946
4887,480686.01665346284
4888,5047296.990829794
4889,163730.22460104013
4890,46402287.82866511
4891,49349.97081425834
4892,440267.67941324966
4893,38721393.4757249
4894,4232569.074277704
4895,5237132.41279491
4896,10437743.165940218
4897,335350.57403438276
4898,143187583.01915267
4899,117842592.34358026
4900,187635604.7363934
4901,78758275.98999615
4902,182462.2239354205
4903,2524.8110681043213
4904,264891924.71979362
4905,10351962.63316753
4906,32788.035349474216
4907,670022672.6294552
4908,5210629.8066498
4909,78145384.33918793
4910,21597311.261847496
4911,26143199.720349066
4912,9465129.959938366
4913,2300087.692506912
4914,90138468.8767465
4915,39775651.9242773
4916,24874534.3479083
4917,3656544.221989405
4918,529854202.3418857
4919,16037707.407399805
4920,17675501.375814453
4921,48899360.492492594
4922,12122666.430595241
4923,39673.4768985962
4924,53822422.83378751
4925,101604744.52600722
4926,40053.08234875517
4927,19693353.504764307
4928,3699350.744707105
4929,812096.226163396
4930,11491292.185148412
4931,7265896.479930027
4932,1695218.266200339
4933,81402193.7778949
4934,5053302.3455328625
4935,1141679847.904169
4936,10495383.719364358
4937,49008.965324932105
4938,9035266.247158596
4939,66179.04421281021
4940,435720.9012560339
4941,7507039.007952264
4942,1397657.3586112817
4943,61410387.98351483
4944,48084628.60848486
4945,10666631.644188931
4946,1440004.8028717623
4947,1006265.3743299886
4948,2264284.9216624037
4949,4900626.172137247
4950,47920795.099470556
4951,10957913.336399602
4952,23844285.78217193
4953,84985186.55152197
4954,64311777.67925851
4955,299869.5371287654
4956,178448.54433917927
4957,27106114.664742883
4958,2670568.573460367
4959,39305239.05461986
4960,13786402.440912561
4961,133316931.3989679
4962,14241373.426407276
4963,3779563.2424106454
4964,464816.5965376362
4965,251944.06670057628
4966,14552601.458047178
4967,25792755.574217577
4968,11490845.566050101
4969,22594.751652429608
4970,1347899.6675248041
4971,45345745.17742503
4972,3013098.5722827185
4973,353535.2704076908
4974,67513679.20849779
4975,4408916.007256704
4976,325184.50916170416
4977,145973852.18716583
4978,11470460.684520872
4979,1766357.6216404312
4980,21587494.89333037
4981,6683121.919719598
4982,53703634.05956405
4983,1403.6260490838783
4984,63889506.944262244
4985,359504576.3269199
4986,2070067.1347895158
4987,377315.75707734254
4988,1225201.4086358
4989,4710724.985175713
4990,581941.5560529395
4991,5857256.186453166
4992,143601986.4147719
4993,2180948.634049176
4994,61744594.39727562
4995,238869.33312123758
4996,15032816.549141366
4997,67991617.19936594
4998,6561385.773258893
4999,109538781.34242968
5000,189971680.7626265
5001,164350066.0610206
5002,129239654.73730513
5003,62321315.84050526
5004,2285147.3302399293
5005,18457613.675427027
5006,185908935.35110104
5007,149219168.62090176
5008,583139216.2649126
5009,6593767.920594258
5010,252112.75159877812
5011,2041189.2090758434
5012,10594977.37539924
5013,523114.50609446
5014,35280659.29516682
5015,10818308.527963191
5016,212045111.88961697
5017,549044.3379816861
5018,9666578.644423379
5019,53697533.603759445
5020,421869.2068024785
5021,125956.21931721659
5022,42407868.02659566
5023,1340898.653495382
5024,62236532.029236935
5025,440185.880724002
5026,61339431.409657925
5027,2659188.222142786
5028,316693634.59639084
5029,87299421.74407838
5030,22464672.03982144
5031,28238581.695664264
5032,100663945.42857583
5033,2159203.6121552163
5034,832623.298193739
5035,2251282.1917576506
5036,4453312.352186561
5037,26864063.691598028
5038,295748098.6816646
5039,1020005.8596706694
5040,29486700.49514169
5041,21672207.567487553
5042,49375072.31396434
5043,24835841.078825686
5044,507838853.7197813
5045,841344.0901741451
5046,1515097.509563173
5047,3137611.847662598
5048,1984811.0427917095
5049,44798163.00600216
5050,568842.3363929304
5051,188433422.66476718
5052,101093749.11789131
5053,26480510.64747246
5054,73745048.65330397
5055,10724259.960395819
5056,7648347.232972066
5057,9104668.211586632
5058,3738218.4393518805
5059,27342316.03251382
5060,98377976.81591405
5061,29340312.801200356
5062,199209.31205473287
5063,2504835.876046991
5064,61580043.509790346
5065,1154735.8023840701
5066,34661637.40669477
5067,19719141.76547131
5068,20077967.13825019
5069,42141972.43648937
5070,1530543.7684390328
5071,46771646.109015286
5072,65260137.580005445
5073,12451282.74349022
5074,5031822.500241597
5075,1221036.215265141
5076,44371436.59946332
5077,163972054.86711133
5078,9652658.94591911
5079,2250521.133987506
5080,64048549.51808295
5081,47871077.047079965
5082,18035063.194869325
5083,26219.648682215662
5084,9383917.525529271
5085,2496533.8223416726
5086,15896793.035981193
5087,7055066.512367789
5088,2109995.9151835255
5089,1186952.5257744151
5090,6716989.305094439
5091,8960450.241784964
5092,14662206.393484958
5093,45317450.584170535
5094,38066116.081640996
5095,64863641.238808505
5096,25646667.23632656
5097,178900.83053034157
5098,201705.75517775517
5099,3111635.3741087886
5100,236642.66819081968
5101,743931.1235889159
5102,123247.61816136797
5103,433345.22296506376
5104,26998697.280920662
5105,3014796.62151127
5106,3013540.0660414523
5107,1622607.0419559192
5108,16047278.010516867
5109,1301956.2054060746
5110,55460413.9196966
5111,98865448.99392581
5112,4060825.3405385097
5113,1050153.2412798246
5114,12442685.951183338
5115,3328933.6383346557
5116,4883925.024175272
5117,285225604.62821007
5118,14441445.115993397
5119,388504.40820240334
5120,170027.59594957315
5121,51120540.17847073
5122,10265561.827769276
5123,32999174.571906842
5124,4219556.6423964575
5125,17470192.781456113
5126,11205759.05301668
5127,48466583.57619322
5128,30360.1090914912
5129,2869998.575818555
5130,103881309.1294982
5131,26169343.952453222
5132,28999406.96953645
5133,127257138.20883788
5134,173626107.10986167
5135,166543055.31487122
5136,1398892.0866515222
5137,45423565.205519214
5138,6038202.972030043
5139,161060818.602884
5140,88924531.25549719
5141,28695469.566509917
5142,179128105.02352446
5143,97158961.23428674
5144,51675444.657892965
5145,29893895.55446636
5146,1837636.950999982
5147,1221092.8553785037
5148,46733294.33792112
5149,613199.8569309692
5150,371354913.89665884
5151,271088404.7140158
5152,60914190.624921024
5153,1763157.1992019652
5154,23627288.892817408
5155,3742669.4104421833
5156,663276496.9226683
5157,2428243.6026653424
5158,114260.20207364569
5159,70652949.29948446
5160,50430961.33465583
5161,12525762.329838715
5162,39533515.16297133
5163,165936090.75978613
5164,152394.07963063158
5165,28311785.234511934
5166,82393457.18070774
5167,173725.26550669005
5168,1941094.1854696486
5169,6496720.7324785525
5170,8844436.577873226
5171,49139861.30874967
5172,15964818.535583
5173,36517516.510285564
5174,55137928.94669631
5175,146326.74963259062
5176,329751.1726740802
5177,182499350.35859507
5178,330428033.16572386
5179,701750.628270523
5180,27699314.185163766
5181,304758.7192333906
5182,9616601.080231018
5183,2353840.331984481
5184,40783165.05399366
5185,3224072.3337127124
5186,1366863.8176976107
5187,2406117.187481943
5188,10640901.520278536
5189,22909126.03171118
5190,238705367.34805998
5191,1855764.3791490225
5192,53168568.35112069
5193,189093550.26566496
5194,73483429.16770855
5195,144046817.6964411
5196,39553138.461712725
5197,39986114.61738237
5198,52383293.30656505
5199,19104831.667457007
5200,16748124.38767282
5201,133750191.16338256
5202,175694.21255448184
5203,41310.45051223802
5204,16539.83001380812
5205,317611.58125202375
5206,11796586.103038443
5207,24301937.878679045
5208,3189122.7541784844
5209,55383058.19179203
5210,30959336.278290916
5211,8899022.276642062
5212,5453347.922375145
5213,72571101.82818827
5214,20021.639391706616
5215,28746105.684863903
5216,71336091.16318235
5217,75015.14786732517
5218,17134589.869797915
5219,1504101.5736864796
5220,24222539.437015425
5221,698169.9452979806
5222,27725235.693641834
5223,33180650.442449052
5224,632.9323904854297
5225,123856.15761290467
5226,15183184.39838475
5227,1588298.1537868935
5228,3172371.71717438
5229,166622314.62896028
5230,39977316.59048966
5231,738214.7845849923
5232,4267.397525755029
5233,321909.96282092907
5234,147313793.13441432
5235,11336282.1636701
5236,200934798.71242866
5237,140245518.82846048
5238,30058733.771355994
5239,16736361.398313643
5240,129145261.3200507
5241,12102415.70759096
5242,9504338.015107373
5243,1907732.144693337
5244,63340019.10332405
5245,500505.9775797337
5246,4251598.815082763
5247,104879447.27904922
5248,274826.6036808638
5249,15558830.659326866
5250,291004668.56053436
5251,18615146.381016135
5252,9324.823584026093
5253,1986879.2017972332
5254,71407.80654306119
5255,46190170.254118785
5256,53746642.26031347
5257,197354.44243561346
5258,1576182.4236199283
5259,98254899.01921833
5260,1775217.4624166146
5261,52413153.11569884
5262,4429974.1402960885
5263,19463939.6279985
5264,188696.31098268915
5265,2207741.1779136444
5266,24140862.131637666
5267,269366.79022369353
5268,21856831.66703199
5269,34929970.33124116
5270,20505084.940397937
5271,16261766.69835072
5272,13728607.663219877
5273,100407.2287373806
5274,42921369.582508706
5275,10502912.069417076
5276,20257414.710830327
5277,798427.8949006725
5278,42583379.68922004
5279,6023063.419544953
5280,2810221.9979460714
5281,19418783.578811944
5282,27272821.718894996
5283,819414.3572905042
5284,12786405.693148099
5285,381543210.3519119
5286,11021012.38263434
5287,20408143.99311054
5288,189057.27767609555
5289,191303111.2742245
5290,292283340.88277435
5291,351857810.60425663
5292,132010746.0963507
5293,291179463.4132804
5294,543549.6534910266
5295,647171942.960251
5296,1055897.5399736091
5297,19579796.23113969
5298,132440779.06345187
5299,2222400.072248768
5300,903037.8842888694
5301,6489930.785082463
5302,31458446.130721394
5303,621070.0012590671
5304,1570562.0949754468
5305,2167018.8344866065
5306,55959431.651704654
5307,94905578.6479559
5308,369473.81240090594
5309,606334.9721290981
5310,49279602.84177578
5311,6896434.261052153
5312,106593853.55043004
5313,314408449.5642447
5314,42921768.40600867
5315,768744.987213778
5316,7127402.451232151
5317,15157636.186716346
5318,5405791.031595472
5319,4113131.0952757183
5320,15938009.661863739
5321,19434734.699078605
5322,540112.2769906656
5323,84488590.03179291
5324,5072520.1332658455
5325,1490195.4694684646
5326,7609596.948299315
5327,83500879.343093
5328,4994592.321907726
5329,2048187.1790274677
5330,238600607.99082467
5331,4349953.386913388
5332,21838970.460725803
5333,26287077.68635273
5334,6315022.706481715
5335,834043.5918347203
5336,6573326.376060422
5337,102554.04638574885
5338,12636895.351582168
5339,13299850.629598202
5340,21920006.07225356
5341,245168537.9105392
5342,43968978.34637473
5343,58993878.67108685
5344,55883017.79975064
5345,159077.0715079242
5346,85241915.30401546
5347,24068.475882706283
5348,1964289.7632197933
5349,201371.90507023525
5350,1092480.6729696826
5351,358951483.41174144
5352,698126.8201687107
5353,11565512.707277818
5354,163039876.01927274
5355,44205862.96551108
5356,17718211.4031179
5357,1791726.4785911676
5358,82219522.66826268
5359,33692431.80810088
5360,90746546.12103987
5361,264242.07165472966
5362,8513027.29832403
5363,71895401.42304924
5364,2179123.0414028442
5365,26835370.94370276
5366,106171334.62125848
5367,185332659.2119545
5368,1155843.1999095478
5369,118419901.3026908
5370,3654907.007016988
5371,36871441.85475269
5372,206025071.11716095
5373,19243653.64321389
5374,94433310.9197313
5375,89377232.03980076
5376,187728035.279959
5377,44627008.482025966
5378,46852.518169372146
5379,14680753.404007332
5380,58001120.107040785
5381,59116743.67089911
5382,60279701.18043924
5383,81656.95385220878
5384,134368175.86134648
5385,31955736.654440064
5386,7428804.329074985
5387,1513853.006933146
5388,334617743.1130262
5389,27170605.016857207
5390,454017.79438628897
5391,68531719.7603146
5392,324296.7046572982
5393,3489051.5579583966
5394,51771202.8906575
5395,2236131.0208280394
5396,34966119.079567626
5397,459224.8228420349
5398,6924342.9699847475
5399,1577937.3145184563
5400,1641276.668103487
5401,96992306.56278518
5402,19278917.981574945
5403,36118717.113186605
5404,745688.6680151472
5405,19844395.686835334
5406,1167352.8616470662
5407,157267595.74691764
5408,1433268808.3185842
5409,134815515.5883933
5410,1169617.050061531
5411,31072565.31400471
5412,83508.65231621158
5413,861656.9713663495
5414,144289928.53591946
5415,126486986.8112
5416,10617404.352344021
5417,136086775.14772925
5418,308385.57058494777
5419,361139.0834951632
5420,26926240.40551387
5421,20967373.43268271
5422,102907097.84247783
5423,177570430.20078903
5424,232507353.74745205
5425,913484.9122553983
5426,12839537.442867773
5427,377746.5239932218
5428,431139.53739381174
5429,46970153.579624
5430,195885351.63982764
5431,20088147.261034187
5432,65678051.09758636
5433,39005665.654483445
5434,38660795.58842668
5435,3564529.561428792
5436,3997558.2326053716
5437,29360149.193858944
5438,286662.9679654865
5439,430356.8054967948
5440,31013383.271276586
5441,2614102.7387405876
5442,171657622.9150269
5443,116891190.82137045
5444,27040086.539654374
5445,73364768.47958328
5446,123326668.4451899
5447,5838305.578799904
5448,950979.3901371158
5449,130895596.77120091
5450,568125.9747046788
5451,2998562.4001131626
5452,1406255.7073667443
5453,156907763.5496931
5454,60696991.05995515
5455,28257018.166223492
5456,2634935.7486463296
5457,14022062.126238478
5458,2861017.4048245833
5459,11847711.350322764
5460,14976.261718671727
5461,97851.54955553918
5462,682846.708595392
5463,3771670405.120251
5464,71674.56042346139
5465,16559169.119382095
5466,38175484.7790756
5467,8335978.343506708
5468,90235064.27116042
5469,579.9308465702541
5470,162354945.62859076
5471,70549379.67503192
5472,87605859.95663963
5473,8902679.566062888
5474,6970793.420997117
5475,5616617.08209552
5476,863777.9523791431
5477,8921553.810326805
5478,85896800.71479261
5479,58158665.450982206
5480,775245.0783717991
5481,67289.31222632452
5482,14882416.719585335
5483,8864244.835896224
5484,144040113.63562047
5485,7139058.515655539
5486,688263.7318903599
5487,746678557.9604105
5488,70464442.79992716
5489,63170499.08769283
5490,195666.2173426972
5491,18894897.64057885
5492,205887988.82837558
5493,4885079.230057429
5494,44191.14404900018
5495,7780840.227115077
5496,19113694.200778626
5497,33851069.64603856
5498,401259.54030996014
5499,44355669.11730116
5500,11278829.817501266
5501,817243.5805520558
5502,2212798.7551767984
5503,6116582.84455063
5504,10806765.644214641
5505,147646.99471445585
5506,175050368.2750145
5507,6515687.512458345
5508,138502830.95252803
5509,183916551.3995373
5510,8413678.158394445
5511,1838305.1748033701
5512,120123231.26398034
5513,1139959.5298368086
5514,5862850.237129857
5515,518204.73715992604
5516,853980.675099539
5517,148397739.28526032
5518,3797378.2241917923
5519,139461315.42747658
5520,11258.320934801299
5521,36828472.03563126
5522,11417.239223325638
5523,420994624.70009357
